,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
95,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1745__before.npz,uint8,"(600, 90, 103, 3)",0,202,54.04646691837468,52.59169541406784,float32,"(600,)",30,219,122.70167,38.556442,int16,"(600, 68, 2)",0,103,48.73387254901961,25.683115776395905,9270,600,1745,4
96,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1749__after.npz,uint8,"(600, 90, 98, 3)",0,255,74.53239846308894,59.47943284505256,float32,"(600,)",35,194,121.42167,38.245575,int16,"(600, 68, 2)",0,98,46.49393382352941,24.25146422637346,8820,600,1749,1
97,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1749__before.npz,uint8,"(600, 93, 99, 3)",0,255,70.01413713,57.19547215554423,float32,"(600,)",40,187,126.14333,37.37342,int16,"(600, 68, 2)",0,99,47.09205882352941,24.616726851051602,9207,600,1749,1
98,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1760__after.npz,uint8,"(600, 95, 90, 3)",0,200,41.082356140350875,47.24571262856174,float32,"(600,)",18,195,117.738335,36.81408,int16,"(600, 68, 2)",0,95,41.54861519607843,21.93979483374956,8550,600,1760,4
99,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1760__before.npz,uint8,"(600, 100, 101, 3)",0,208,37.14793542354236,47.15717175344302,float32,"(600,)",0,173,93.69,35.942413,int16,"(600, 68, 2)",0,101,46.23578431372549,23.23756875914157,10100,600,1760,4
100,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1765__after.npz,uint8,"(600, 94, 87, 3)",0,202,47.91775135186544,51.85727970708144,float32,"(600,)",0,185,77.82833,31.446815,int16,"(600, 68, 2)",0,94,43.08405637254902,20.691289033773973,8178,600,1765,4
101,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1765__before.npz,uint8,"(600, 77, 83, 3)",0,204,64.04074427580451,52.903293567562365,float32,"(600,)",0,202,96.75833,42.47046,int16,"(600, 68, 2)",0,83,38.38037990196079,19.988291422063106,6391,600,1765,4
102,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1785__after.npz,uint8,"(600, 103, 111, 3)",0,223,55.31831020340729,53.84718403170697,float32,"(600,)",14,225,110.80334,40.36708,int16,"(600, 68, 2)",0,111,51.345,27.322166439021057,11433,600,1785,1
103,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1785__before.npz,uint8,"(600, 103, 113, 3)",0,219,58.69235854550315,52.565564803402076,float32,"(600,)",0,146,71.65667,29.982363,int16,"(600, 68, 2)",0,113,50.96753676470588,28.144882298025813,11639,600,1785,1
104,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1790__after.npz,uint8,"(600, 144, 151, 3)",0,255,42.121752590753005,50.49983837,float32,"(600,)",0,255,128.03833,54.760727,int16,"(600, 68, 2)",0,151,67.18241421568628,36.58275097202733,21744,600,1790,1
105,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1790__before.npz,uint8,"(600, 121, 129, 3)",0,212,47.10186551918053,49.22314357124699,float32,"(600,)",0,218,116.05334,45.594814,int16,"(600, 68, 2)",0,129,61.19113970588235,31.36428588136719,15609,600,1790,1
106,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1838__after.npz,uint8,"(600, 103, 116, 3)",0,205,55.18147160845144,53.56881999177173,float32,"(600,)",20,222,117.795,38.79497,int16,"(600, 68, 2)",0,116,49.40736519607843,27.22939672934534,11948,600,1838,4
107,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1838__before.npz,uint8,"(600, 112, 126, 3)",0,206,53.90841616,54.91215593150575,float32,"(600,)",0,255,138.40334,56.25724,int16,"(600, 68, 2)",0,126,54.21712009803922,28.217627704589063,14112,600,1838,4
108,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1859__after.npz,uint8,"(600, 100, 117, 3)",0,231,60.94875688509022,55.832581101985134,float32,"(600,)",25,179,129.1,34.72871,int16,"(600, 68, 2)",0,117,51.83023284313725,27.435086759203074,11700,600,1859,4
109,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1859__before.npz,uint8,"(600, 128, 141, 3)",0,165,34.47121432353231,38.60575992464873,float32,"(600,)",0,198,101.666664,43.540886,int16,"(600, 68, 2)",0,141,65.55118872549019,33.71691228199922,18048,600,1859,4
110,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1922__after.npz,uint8,"(600, 98, 105, 3)",0,231,52.58413475866537,51.07317247,float32,"(600,)",0,239,128.98334,50.935448,int16,"(600, 68, 2)",0,105,48.73149509803922,26.08255160552506,10290,600,1922,0
111,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1922__before.npz,uint8,"(600, 96, 104, 3)",0,230,56.16341669,52.15071553158085,float32,"(600,)",45,241,129.79333,39.173767,int16,"(600, 68, 2)",0,104,47.262549019607846,26.13646388635791,9984,600,1922,0
112,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1932__after.npz,uint8,"(600, 99, 117, 3)",0,200,56.877640747455565,48.69544130143133,float32,"(600,)",0,255,99.63333,45.58251,int16,"(600, 68, 2)",0,117,55.65246323529412,28.520329265849508,11583,600,1932,2
113,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1932__before.npz,uint8,"(600, 97, 111, 3)",0,194,54.55706582871532,46.66990764070397,float32,"(600,)",0,186,103.29833,36.020447,int16,"(600, 68, 2)",0,111,50.59828431372549,26.70799380954943,10767,600,1932,2
114,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1943__after.npz,uint8,"(600, 141, 144, 3)",0,255,84.19031616649156,72.77750869528973,float32,"(600,)",47,188,123.04833,38.098812,int16,"(600, 68, 2)",0,144,63.89185049019608,36.27024934442908,20304,600,1943,3
115,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1943__before.npz,uint8,"(600, 146, 148, 3)",0,227,66.92213120654901,62.000666679151436,float32,"(600,)",41,204,120.785,37.259434,int16,"(600, 68, 2)",0,148,65.90454656862745,37.385570430147745,21608,600,1943,3
116,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1973__after.npz,uint8,"(600, 113, 130, 3)",0,237,66.24038393464942,59.50919148427372,float32,"(600,)",45,183,122.01667,40.59125,int16,"(600, 68, 2)",0,130,59.605796568627454,31.240079338664724,14690,600,1973,0
117,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1973__before.npz,uint8,"(600, 134, 161, 3)",0,205,56.623867695683074,54.992830415040935,float32,"(600,)",36,240,126.41167,46.047535,int16,"(600, 68, 2)",0,161,70.02338235294117,38.91001581491006,21574,600,1973,0
118,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1981__after.npz,uint8,"(600, 129, 132, 3)",0,255,52.74350063946963,55.94266636491833,float32,"(600,)",10,192,97.886665,40.084377,int16,"(600, 68, 2)",0,132,64.13818627,33.02130658934111,17028,600,1981,4
119,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__1981__before.npz,uint8,"(600, 136, 138, 3)",0,231,61.20316301,60.23577385121404,float32,"(600,)",13,218,124.855,40.76527,int16,"(600, 68, 2)",0,138,67.64932598039216,35.04004195184238,18768,600,1981,4
120,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2003__after.npz,uint8,"(600, 120, 122, 3)",0,240,74.51009448998178,61.362748493324524,float32,"(600,)",44,170,123.51833,34.946953,int16,"(600, 68, 2)",0,122,58.73656862745098,31.14604223732466,14640,600,2003,0
121,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2003__before.npz,uint8,"(600, 116, 121, 3)",0,241,70.76027793610082,61.20290937419473,float32,"(600,)",20,195,115.291664,46.033066,int16,"(600, 68, 2)",0,121,57.25093137254902,30.29458793177545,14036,600,2003,0
122,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2022__after.npz,uint8,"(600, 81, 84, 3)",0,213,68.03590861584689,56.59246093,float32,"(600,)",0,197,115.02167,43.247055,int16,"(600, 68, 2)",0,84,37.961323529411764,21.180007549972622,6804,600,2022,3
123,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2022__before.npz,uint8,"(600, 82, 87, 3)",0,205,59.74591728187397,53.367442339421544,float32,"(600,)",26,215,116.39,43.774933,int16,"(600, 68, 2)",0,87,38.670208333333335,21.28600927576538,7134,600,2022,3
124,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2091__after.npz,uint8,"(600, 134, 131, 3)",0,212,45.297503987695116,49.943975001278694,float32,"(600,)",2,140,82.265,26.727041,int16,"(600, 68, 2)",0,134,63.85672794117647,32.597749682940844,17554,600,2091,4
125,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2091__before.npz,uint8,"(600, 147, 149, 3)",0,212,55.304140959888805,57.01105558646938,float32,"(600,)",15,235,121.22,44.677307,int16,"(600, 68, 2)",0,149,67.71199754901961,38.59531374809278,21903,600,2091,4
126,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2110__after.npz,uint8,"(600, 90, 96, 3)",0,209,62.20460378,53.00734499607168,float32,"(600,)",49,195,124.31,34.660122,int16,"(600, 68, 2)",0,96,44.04686274509804,23.77672614,8640,600,2110,3
127,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2110__before.npz,uint8,"(600, 98, 100, 3)",0,209,57.01365515873016,52.51272454466184,float32,"(600,)",20,248,122.68667,49.749626,int16,"(600, 68, 2)",0,100,46.883125,24.626562447476772,9800,600,2110,3
128,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2120__after.npz,uint8,"(600, 115, 114, 3)",0,236,58.54290630561912,58.59127327347458,float32,"(600,)",0,255,99.115,46.184,int16,"(600, 68, 2)",0,115,59.82398284313725,28.149981468661398,13110,600,2120,3
129,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2120__before.npz,uint8,"(600, 95, 98, 3)",0,236,67.98942898913951,58.064263254472095,float32,"(600,)",0,213,92.09,45.346172,int16,"(600, 68, 2)",0,98,50.10615196078432,25.379481279106468,9310,600,2120,3
130,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2147__after.npz,uint8,"(600, 129, 116, 3)",0,223,53.63830994386527,61.71147179865182,float32,"(600,)",0,178,106.71667,35.21084,int16,"(600, 68, 2)",0,129,57.47895833333333,26.916229403233277,14964,600,2147,1
131,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2147__before.npz,uint8,"(600, 96, 99, 3)",0,212,75.44508920220726,58.994835954808615,float32,"(600,)",13,219,110.6,42.994843,int16,"(600, 68, 2)",0,99,46.70009803921569,24.69568331713444,9504,600,2147,1
132,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2149__after.npz,uint8,"(600, 219, 200, 3)",0,255,27.334127308472855,42.563525074799195,float32,"(600,)",7,200,126.86667,38.919945,int16,"(600, 68, 2)",0,219,107.21759803921569,44.58104103,43800,600,2149,4
133,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2149__before.npz,uint8,"(600, 162, 163, 3)",0,255,37.71518985584085,45.040782857884395,float32,"(600,)",18,174,122.57833,41.076275,int16,"(600, 68, 2)",0,163,79.09846814,41.14673941298464,26406,600,2149,4
134,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2153__after.npz,uint8,"(600, 87, 88, 3)",0,244,67.79153612272147,58.69122529,float32,"(600,)",24,200,109.915,37.549538,int16,"(600, 68, 2)",0,88,41.32985294117647,23.244961945779274,7656,600,2153,1
135,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2153__before.npz,uint8,"(600, 90, 91, 3)",0,252,72.87525166191833,60.968862134430495,float32,"(600,)",25,176,115.28667,31.370335,int16,"(600, 68, 2)",0,91,43.52426470588235,23.61670540039712,8190,600,2153,1
136,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2161__after.npz,uint8,"(600, 97, 107, 3)",0,232,50.842382642301224,49.00669601968254,float32,"(600,)",20,204,126.045,38.72264,int16,"(600, 68, 2)",0,107,49.918149509803925,25.73930015668799,10379,600,2161,3
137,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2161__before.npz,uint8,"(600, 100, 107, 3)",0,241,58.84853224299066,52.26606112303786,float32,"(600,)",51,234,138.81667,40.953876,int16,"(600, 68, 2)",0,107,51.59933823529412,26.492363578839846,10700,600,2161,3
138,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2183__after.npz,uint8,"(600, 82, 84, 3)",0,203,59.62309637,50.15653045044323,float32,"(600,)",0,208,94.39,47.053635,int16,"(600, 68, 2)",0,84,39.93834558823529,21.421141522469497,6888,600,2183,3
139,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2183__before.npz,uint8,"(600, 94, 88, 3)",0,198,50.91091238179669,51.02440491685473,float32,"(600,)",0,196,112.34167,41.535183,int16,"(600, 68, 2)",0,94,45.41921568627451,21.560319929520606,8272,600,2183,3
140,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2187__after.npz,uint8,"(600, 74, 77, 3)",0,201,70.43296029796029,52.909343492444414,float32,"(600,)",23,175,108.10833,30.943874,int16,"(600, 68, 2)",0,77,36.32218137254902,19.90377644594717,5698,600,2187,1
141,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2187__before.npz,uint8,"(600, 78, 84, 3)",0,203,66.90136514719848,54.27108521309157,float32,"(600,)",22,223,126.00667,36.612564,int16,"(600, 68, 2)",0,84,38.631617647058825,20.233461664100627,6552,600,2187,1
142,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2194__after.npz,uint8,"(600, 92, 97, 3)",0,211,69.43779415060511,59.18712985083492,float32,"(600,)",43,198,121.125,44.279823,int16,"(600, 68, 2)",0,97,45.92713235294118,23.278241525968113,8924,600,2194,4
143,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2194__before.npz,uint8,"(600, 93, 98, 3)",0,209,66.35519957086777,57.948165290198155,float32,"(600,)",0,228,106.44334,56.045937,int16,"(600, 68, 2)",0,98,46.54905637254902,23.385200308577907,9114,600,2194,4
144,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2221__after.npz,uint8,"(600, 150, 140, 3)",0,200,50.94861947089947,51.45406147284985,float32,"(600,)",3,238,126.89833,53.843304,int16,"(600, 68, 2)",0,150,70.63371323529412,37.41805934155798,21000,600,2221,4
145,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2221__before.npz,uint8,"(600, 139, 124, 3)",0,236,60.70370455248704,57.01342230563311,float32,"(600,)",0,219,107.735,44.223503,int16,"(600, 68, 2)",0,139,64.87720588235294,33.49939083491749,17236,600,2221,4
146,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2233__after.npz,uint8,"(600, 117, 105, 3)",0,208,39.43346488490933,49.815727198555514,float32,"(600,)",0,202,106.80666,43.90208,int16,"(600, 68, 2)",0,117,56.93485294117647,26.20961404915808,12285,600,2233,1
147,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2233__before.npz,uint8,"(600, 120, 105, 3)",0,230,36.890316402116405,50.87972101016986,float32,"(600,)",0,255,113.03,55.116688,int16,"(600, 68, 2)",0,120,57.52338235294118,25.56600631220619,12600,600,2233,1
148,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2242__after.npz,uint8,"(600, 115, 121, 3)",0,206,53.089072343993294,52.30389994538441,float32,"(600,)",32,172,118.29,30.532047,int16,"(600, 68, 2)",0,121,57.15400735294118,28.828717383035382,13915,600,2242,4
149,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2242__before.npz,uint8,"(600, 99, 106, 3)",0,200,53.906051076805795,50.205983147732894,float32,"(600,)",27,176,118.51667,35.505817,int16,"(600, 68, 2)",0,106,49.850049019607845,26.005314596299332,10494,600,2242,4
150,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2245__after.npz,uint8,"(600, 154, 158, 3)",0,255,39.58561060423402,49.61561428575549,float32,"(600,)",0,193,119.81333,42.561115,int16,"(600, 68, 2)",0,158,67.15507352941177,37.27262138811346,24332,600,2245,2
151,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2245__before.npz,uint8,"(600, 203, 326, 3)",0,243,13.402958032377326,34.27390675450163,float32,"(600,)",0,204,95.65833,44.85445,int16,"(600, 68, 2)",0,326,123.59889705882352,77.56353957,66178,600,2245,2
152,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2246__after.npz,uint8,"(600, 77, 93, 3)",0,214,69.88929820478208,51.02005769514176,float32,"(600,)",46,176,121.83667,34.59581,int16,"(600, 68, 2)",0,93,38.12213235294118,21.717202799022143,7161,600,2246,0
153,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2246__before.npz,uint8,"(600, 87, 94, 3)",0,207,54.961630118746776,45.962847304938464,float32,"(600,)",46,189,123.02167,38.84681,int16,"(600, 68, 2)",0,94,39.998517156862746,23.20883157,8178,600,2246,0
154,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2247__after.npz,uint8,"(600, 96, 108, 3)",0,228,69.99090106310014,55.81296547299958,float32,"(600,)",0,156,110.89667,33.29078,int16,"(600, 68, 2)",0,108,48.962279411764705,26.23612048938817,10368,600,2247,1
155,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2247__before.npz,uint8,"(600, 99, 109, 3)",0,220,69.89482773710603,54.247888527116565,float32,"(600,)",34,181,115.125,35.33147,int16,"(600, 68, 2)",0,109,48.147389705882354,26.912627408331907,10791,600,2247,1
156,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2253__after.npz,uint8,"(600, 118, 110, 3)",0,244,64.39994470124978,63.10887115495482,float32,"(600,)",0,255,124.753334,64.6991,int16,"(600, 68, 2)",0,118,54.71861519607843,27.303828406129018,12980,600,2253,4
157,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2253__before.npz,uint8,"(600, 125, 121, 3)",0,245,57.768441469237835,61.727626230109074,float32,"(600,)",0,255,112.361664,63.07689,int16,"(600, 68, 2)",0,125,62.424178921568625,28.53535021597561,15125,600,2253,4
158,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2284__after.npz,uint8,"(600, 108, 110, 3)",0,214,63.20014305087916,55.73666115993921,float32,"(600,)",33,171,121.89667,35.08712,int16,"(600, 68, 2)",0,110,53.51982843137255,27.988704811573324,11880,600,2284,0
159,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2284__before.npz,uint8,"(600, 108, 111, 3)",0,224,71.97077637823008,59.197608114386625,float32,"(600,)",19,187,105.35167,39.6681,int16,"(600, 68, 2)",0,111,52.90276960784314,28.285986227089136,11988,600,2284,0
160,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2285__after.npz,uint8,"(600, 107, 120, 3)",0,165,38.10021391484943,37.521922370335126,float32,"(600,)",29,247,126.59333,56.60331,int16,"(600, 68, 2)",0,120,56.311764705882354,29.780289965264355,12840,600,2285,3
161,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2285__before.npz,uint8,"(600, 99, 107, 3)",0,241,57.65929817384646,57.73806643006606,float32,"(600,)",23,173,121.121666,35.574524,int16,"(600, 68, 2)",0,107,49.25959558823529,26.218896135084204,10593,600,2285,3
162,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2291__after.npz,uint8,"(600, 137, 140, 3)",0,240,77.07866177152125,67.45917157137818,float32,"(600,)",39,186,119.55666,32.309082,int16,"(600, 68, 2)",0,140,68.41387255,34.93709274838486,19180,600,2291,1
163,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2291__before.npz,uint8,"(600, 125, 136, 3)",0,229,68.73876993464053,62.96021033677013,float32,"(600,)",18,220,127.975,39.150406,int16,"(600, 68, 2)",0,136,62.505514705882355,33.218295277702715,17000,600,2291,1
164,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2323__after.npz,uint8,"(600, 73, 82, 3)",0,198,58.93227067,52.647691381486304,float32,"(600,)",9,168,89.21167,31.017204,int16,"(600, 68, 2)",0,82,35.18588235294118,18.990463465982756,5986,600,2323,1
165,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2323__before.npz,uint8,"(600, 76, 82, 3)",0,202,56.809695389388104,52.537404749529195,float32,"(600,)",13,240,103.79833,41.251034,int16,"(600, 68, 2)",0,82,36.92903186,19.300970215732487,6232,600,2323,1
166,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2339__after.npz,uint8,"(600, 111, 130, 3)",0,231,72.2802864,62.52066441335628,float32,"(600,)",22,216,121.37666,44.89961,int16,"(600, 68, 2)",0,130,58.00064950980392,30.80271883005192,14430,600,2339,2
167,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2339__before.npz,uint8,"(600, 148, 165, 3)",0,255,47.15898591773592,57.17832895096101,float32,"(600,)",43,185,124.00833,32.408203,int16,"(600, 68, 2)",0,165,77.64774509803921,36.08190417149443,24420,600,2339,2
168,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2375__after.npz,uint8,"(600, 74, 80, 3)",0,209,62.04851858108108,53.047851025510596,float32,"(600,)",11,241,113.35667,51.497986,int16,"(600, 68, 2)",0,80,37.52072303921569,19.873619990732383,5920,600,2375,3
169,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2375__before.npz,uint8,"(600, 90, 100, 3)",0,217,62.89799086419753,57.66570854428122,float32,"(600,)",22,182,108.62334,38.82896,int16,"(600, 68, 2)",0,100,48.340674019607846,24.45301883076718,9000,600,2375,3
170,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2414__after.npz,uint8,"(600, 144, 141, 3)",0,240,62.32792739252255,59.429365435711155,float32,"(600,)",7,242,125.97,45.963383,int16,"(600, 68, 2)",0,144,69.67200980392157,36.83518433216017,20304,600,2414,3
171,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2414__before.npz,uint8,"(600, 171, 171, 3)",0,255,48.39399769729717,62.966124339448605,float32,"(600,)",0,255,129.91,52.734444,int16,"(600, 68, 2)",0,171,87.52147058823529,36.974225320261255,29241,600,2414,3
172,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2439__after.npz,uint8,"(600, 77, 83, 3)",0,208,58.768682000730195,47.85183670549475,float32,"(600,)",0,192,99.575,34.703377,int16,"(600, 68, 2)",0,83,39.553664215686275,21.167050040259667,6391,600,2439,3
173,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2439__before.npz,uint8,"(600, 78, 88, 3)",0,207,59.816323086635585,52.035235529555194,float32,"(600,)",0,151,71.56333,26.396389,int16,"(600, 68, 2)",0,88,41.40219362745098,22.219637084092597,6864,600,2439,3
174,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__2445__after.npz,uint8,"(600, 132, 140, 3)",0,248,81.57065407046657,70.59638839628595,float32,"(600,)",57,180,117.745,29.193434,int16,"(600, 68, 2)",0,140,65.97742647058824,34.93615121910823,18480,600,2445,0
